"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","東室蘭","Higashi-Muroran",,,,,
"02","輪西","Wanishi",,,,,
"03","御崎","Misaki",,,,,
"04","母恋","Bokoi",,,,,
"05","室蘭","Muroran",,,,,
