"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","聚源","Juyuan",,,,,
"02","迎宾路","Yingbin Road",,,,,
"03","李冰广场","Libing Square",,,,,
"04","离堆公园","Lidui Park",,,,,
