"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","中百舌鳥","Nakamozu","0",,,,
"02","深井","Fukai","3.7",,,,
"03","泉ケ丘","Izumigaoka","7.8",,,,
"04","栂・美木多","Toga-Mikita","10.2",,,,
"05","光明池","Kōmyōike","12.1",,,,
"06","和泉中央","Izumi-Chūō","14.3",,,,
