"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","石山寺","Ishiyamadera","0",,,,
"02","唐橋前","Karahashimae","0.7",,,,
"03","京阪石山","Keihan Ishiyama","1.6",,,,
"04","粟津","Awazu","2.4",,,,
"05","瓦ヶ浜","Kawaragahama","2.8",,,,
"06","中ノ庄","Nakanoshō","3.3",,,,
"07","膳所本町","Zezehommachi","3.8",,,,
"08","錦","Nishiki","4.2",,,,
"09","京阪膳所","Keihan Zeze","4.7",,,,
"0a","石場","Ishiba","5.5",,,,
"0b","島ノ関","Shimanoseki","6",,,,
"0c","びわ湖浜大津","Biwako-Hamaōtsu","6.7",,,,
"0d","三井寺","Miidera","7.2",,,,
"0e","大津市役所前","Otsu-shiyakusho-mae","8",,,,
"0f","京阪大津京","Keihan-otsukyo","8.5",,,,
"0g","近江神宮前","Ōmijingūmae","9.1",,,,
"0h","南滋賀","Minami-Shiga","10",,,,
"0i","滋賀里","Shigasato","10.8",,,,
"0j","穴太","Anō","12.3",,,,
"0k","松ノ馬場","Matsunobamba","13.5",,,,
"0l","坂本比叡山口","Sakamoto-hieizanguchi","14.1",,,,
