"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","沈阳南","Shenyang South",,,,,
"02","本溪新城","Benxi New Town",,,,,
"03","本溪","Benxi",,,,,
"04","南芬北","Nanfen North",,,,,
"05","通远堡西","Tongyuanpu West",,,,,
"06","凤城东","Fengcheng East",,,,,
"07","五龙背东","Wulongbei East",,,,,
"08","丹东","Dandong",,,,,
