"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","盛","Sakari","0",,,,
"02","陸前赤崎","Rikuzen-Akasaki","3.7",,,,
"03","綾里","Ryōri","9.1",,,,
"04","恋し浜","Koishihama","12",,,,
"05","甫嶺","Horei","14.3",,,,
"06","三陸","Sanriku","17",,,,
"07","吉浜","Yoshihama","21.6",,,,
"08","唐丹","Tōni","27.7",,,,
"09","平田","Heita","33.1",,,,
"0a","釜石","Kamaishi","36.6",,,,
"0b","両石","Ryōishi","42.7",,,,
"0c","鵜住居","Unosumai","44.9",,,,
"0d","大槌","Ōtsuchi","48.9",,,,
"0e","吉里吉里","Kirikiri","52.3",,,,
"0f","浪板海岸","Namiita-Kaigan","54.1",,,,
"0g","岩手船越","Iwate-Funakoshi","60.5",,,,
"0h","織笠","Orikasa","63.3",,,,
"0i","陸中山田","Rikuchū-Yamada","65.5",,,,
"0j","豊間根","Toyomane","76.6",,,,
"0k","払川","Haraigawa","80.7",,,,
"0l","津軽石","Tsugaruishi","82.8",,,,
"0m","八木沢・宮古短大駅","Yagisawa Miyakotandai","88.2",,,,
"0n","磯鶏","Sokei","90",,,,
"0o","宮古","Miyako","92",,,,
"0p","山口団地","Yamaguchi Danchi","93.6",,,,
"0q","一の渡","Ichinowatari","98.2",,,,
"0r","佐羽根","Sabane","101.1",,,,
"0s","田老","Tarō","104.7",,,,
"0t","新田老","Shin-Tarō","105.2",,,,
"0u","摂待","Settai","113.5",,,,
"0v","岩泉小本","Iwaizumi-Omoto","117.1",,,,
"0w","島越","Shimanokoshi","125.6",,,,
"0x","田野畑","Tanohata","127.6",,,,
"0y","普代","Fudai","136.9",,,,
"0z","白井海岸","Shiraikaigan","140.3",,,,
"10","堀内","Horinai","143.4",,,,
"11","野田玉川","Noda-Tamagawa","147.9",,,,
"12","十府ヶ浦海岸","Tofugaura-Kaigan","149.6",,,,
"13","陸中野田","Rikuchū-Noda","151.9",,,,
"14","陸中宇部","Rikuchū-Ube","155.3",,,,
"15","久慈","Kuji","163",,,,
