"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","松本","Matsumoto",,,,,
"02","北松本","Kita-Matsumoto",,,,,
"03","島内","Shimauchi",,,,,
"04","島高松","Shimatakamatsu",,,,,
"05","梓橋","Azusabashi",,,,,
"06","一日市場","Hitoichiba",,,,,
"07","中萱","Nakagaya",,,,,
"08","南豊科","Minami-Toyoshina",,,,,
"09","豊科","Toyoshina",,,,,
"0a","柏矢町","Hakuyacho",,,,,
"0b","穂高","Hotaka",,,,,
"0c","有明","Ariake",,,,,
"0d","安曇追分","Azumi-Oiwake",,,,,
"0e","細野","Hosono",,,,,
"0f","北細野","Kita-Hosono",,,,,
"0g","信濃松川","Shinano-Matsukawa",,,,,
"0h","安曇沓掛","Azumi-Kutsukake",,,,,
"0i","信濃常盤","Shinano-Tokiwa",,,,,
"0j","南大町","Minami-Omachi",,,,,
"0k","信濃大町","Shinano-Omachi",,,,,
"0l","北大町","Kita-Omachi",,,,,
"0m","信濃木崎","Shinano-Kizaki",,,,,
"0n","稲尾","Inao",,,,,
"0o","海ノ口","Uminokuchi",,,,,
"0p","簗場","Yanaba",,,,,
"0q","ヤナバスキー場前","Yanaba-Ski-jo-mae",,,,,
"0r","南神城","Minami-Kamishiro",,,,,
"0s","神城","Kamishiro",,,,,
"0t","飯森","Iimori",,,,,
"0u","白馬","Hakuba",,,,,
"0v","信濃森上","Shinano-Moriue",,,,,
"0w","白馬大池","Hakuba-Oike",,,,,
"0x","千国","Chikuni",,,,,
"0y","南小谷","Minami-Otari",,,,,
