"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","新宿","Shinjuku","0",,,,
"02","新宿三丁目","Shinjuku-sanchome","0.8",,,,
"03","曙橋","Akebonobashi","2.3",,,,
"04","市ケ谷","Ichigaya","3.7",,,,
"05","九段下","Kudanshita","5",,,,
"06","神保町","Jimbocho","5.6",,,,
"07","小川町","Ogawamachi","6.5",,,,
"08","岩本町","Iwamotocho","7.3",,,,
"09","馬喰横山","Bakuro-yokoyama","8.1",,,,
"0a","浜町","Hamacho","8.7",,,,
"0b","森下","Morishita","9.5",,,,
"0c","菊川","Kikukawa","10.3",,,,
"0d","住吉","Sumiyoshi","11.2",,,,
"0e","西大島","Nishi-ojima","12.2",,,,
"0f","大島","Ojima","12.9",,,,
"0g","東大島","Higashi-ojima","14.1",,,,
"0h","船堀","Funabori","15.8",,,,
"0i","一之江","Ichinoe","17.5",,,,
"0j","瑞江","Mizue","19.2",,,,
"0k","篠崎","Shinozaki","20.7",,,,
"0l","本八幡","Motoyawata","23.5",,,,
