"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","Dhoby Ghaut","Dhoby Ghaut","","","","en1159091",""
"02","Bras Basah","Bras Basah","","","","en2292838",""
"03","Esplanade","Esplanade","","","","en2292846",""
"04","Promenade","Promenade","","","","en2106729",""
"05","Nicoll Highway","Nicoll Highway","","","","en2292783",""
"06","Stadium","Stadium","","","","en2292793",""
"07","Mountbatten","Mountbatten","","","","en2292798",""
"08","Dakota","Dakota","","","","en2292806",""
"09","Paya Lebar","Paya Lebar","","","","en1159094",""
"0a","MacPherson","MacPherson","","","","en2106678",""
"0b","Tai Seng","Tai Seng","","","","en2292814",""
"0c","Bartley","Bartley","","","","en2292827",""
"0d","Serangoon","Serangoon","","","","en2050828",""
"0e","Lorong Chuan","Lorong Chuan","","","","en2292831",""
"0f","Bishan","Bishan","","","","en1159096",""
"0g","Marymount","Marymount","","","","en2292832",""
"0h","Caldecott","Caldecott","","","","en2766467",""
"0i","Botanic Gardens","Botanic Gardens","","","","en2106686",""
"0j","Farrer Road","Farrer Road","","","","en2766454",""
"0k","Holland Village","Holland Village","","","","en2766452",""
"0l","Buona Vista","Buona Vista","","","","en1159095",""
"0m","one-north","one-north","","","","en2503732",""
"0n","Kent Ridge","Kent Ridge","","","","en2766357",""
"0o","Haw Par Villa","Haw Par Villa","","","","en2766350",""
"0p","Pasir Panjang","Pasir Panjang","","","","en2766345",""
"0q","Labrador Park","Labrador Park","","","","en2766447",""
"0r","Telok Blangah","Telok Blangah","","","","en2766443",""
"0s","HarbourFront","HarbourFront","","","","en1159093",""
