"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","古市","Furuichi","0.0",,,,
"02","喜志","Kishi","3.4",,,,
"03","富田林","Tondabayashi","5.7",,,,
"04","富田林西口","Tondabayashi-nishiguchi","6.3",,,,
"05","川西","Kawanishi","7.3",,,,
"06","滝谷不動","Takidanifudō","8.7",,,,
"07","汐ノ宮","Shionomiya","10.5",,,,
"08","河内長野","Kawachinagano","12.5",,,,
