"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","沼ノ端","Numanohata","0","","","ja106582",""
"02","植苗","Uenae","6.4","","","ja111151",""
"03","南千歳","Minami-Chitose","18.4","","","ja50462",""
"04","千歳","Chitose","21.4","","","ja82581",""
"05","長都","Osatsu","24.9","","","ja116462",""
"06","サッポロビール庭園","Sapporo Beer Teien","27.1","","","ja150932",""
"07","恵庭","Eniwa","29.4","","","ja141695",""
"08","恵み野","Megumino","31.9","","","ja150940",""
"09","島松","Shimamatsu","34.1","","","ja150945",""
"0a","北広島","Kitahiroshima","40.6","","","ja117547",""
"0b","上野幌","Kami-Nopporo","48.6","","","ja80582",""
"0c","新札幌","Shin-Sapporo","51.5","","","ja89569",""
"0d","平和","Heiwa","54.4","","","ja89588",""
"0e","白石","Shiroishi","56.6","","","ja64236",""
