"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","松原","Songyuan","0","","","",""
"02","松原北","Songyuan North","16","","","",""
"03","三井子","Sanjingzi","44","","","",""
"04","弓棚子","Gongpengzi","76","","","",""
"05","扶余西","Fuyu West","103","","","",""
"06","团山","Tuanshan","110","","","",""
