"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","干塘","Gantang","0","","","",""
"02","岳家井","Yuejiajing","26","","","",""
"03","郭家窑","Guojiayao","0","","","",""
"04","庆阳山","Qingyangshan","52","","","",""
"05","大咀子","Dazuizi","0","","","",""
"06","冰草湾","Bingcaowan","0","","","",""
"07","谭家井","Tanjiajing","89","","","",""
"08","石峡子","Shixiazi","102","","","",""
"09","黑冲滩","Heichongtan","113","","","",""
"0a","双槽","Shuangcao","0","","","",""
"0b","土门子","Tumenzi","137","","","",""
"0c","园墩","Yuandun","149","","","",""
"0d","上腰墩","Shangyaodun","162","","","",""
"0e","武威南","Wuwei South","172","","","",""
