"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","鹿児島中央","Kagoshima-Chuo",,,,,
"02","郡元","Korimoto",,,,,
"03","南鹿児島","Minami-Kagoshima",,,,,
"04","宇宿","Usuki",,,,,
"05","谷山","Taniyama",,,,,
"06","慈眼寺","Jigenji",,,,,
"07","坂之上","Sakanoue",,,,,
"08","五位野","Goino",,,,,
"09","平川","Hirakawa",,,,,
"0a","瀬々串","Sesekushi",,,,,
"0b","中名","Nakamyo",,,,,
"0c","喜入","Kiire",,,,,
"0d","前之浜","Maenohama",,,,,
"0e","生見","Nukumi",,,,,
"0f","薩摩今和泉","Satsuma-Imaizumi",,,,,
"0g","宮ヶ浜","Miyagahama",,,,,
"0h","二月田","Nigatsuden",,,,,
"0i","指宿","Ibusuki",,,,,
"0j","山川","Yamakawa",,,,,
"0k","大山","Oyama",,,,,
"0l","西大山","Nishi-Oyama",,,,,
"0m","薩摩川尻","Satsuma-Kawashiri",,,,,
"0n","東開聞","Higashi-Kaimon",,,,,
"0o","開聞","Kaimon",,,,,
"0p","入野","Irino",,,,,
"0q","頴娃","Ei",,,,,
"0r","西頴娃","Nishi-Ei",,,,,
"0s","御領","Goryo",,,,,
"0t","石垣","Ishikaki",,,,,
"0u","水成川","Mizunarikawa",,,,,
"0v","頴娃大川","Ei-Okawa",,,,,
"0w","松ヶ浦","Matsugaura",,,,,
"0x","薩摩塩屋","Satsuma-Shioya",,,,,
"0y","白沢","Shirasawa",,,,,
"0z","薩摩板敷","Satsuma-Itashiki",,,,,
"10","枕崎","Makurazaki",,,,,
