"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","都庁前","Tochomae","0",,,,
"02","新宿西口","Shinjuku-nishiguchi","0.8",,,,
"03","東新宿","Higashi-shinjuku","2.2",,,,
"04","若松河田","Wakamatsu-kawada","3.2",,,,
"05","牛込柳町","Ushigome-yanagicho","3.8",,,,
"06","牛込神楽坂","Ushigome-kagurazaka","4.8",,,,
"07","飯田橋","Iidabashi","5.8",,,,
"08","春日","Kasuga","6.8",,,,
"09","本郷三丁目","Hongo-sanchome","7.6",,,,
"0a","上野御徒町","Ueno-okachimachi","8.7",,,,
"0b","新御徒町","Shin-okachimachi","9.5",,,,
"0c","蔵前","Kuramae","10.5",,,,
"0d","両国","Ryogoku","11.7",,,,
"0e","森下","Morishita","12.7",,,,
"0f","清澄白河","Kiyosumi-shirakawa","13.3",,,,
"0g","門前仲町","Monzen-nakacho","14.5",,,,
"0h","月島","Tsukishima","15.9",,,,
"0i","勝どき","Kachidoki","16.7",,,,
"0j","築地市場","Tsukijishijo","18.2",,,,
"0k","汐留","Shiodome","19.1",,,,
"0l","大門","Daimon","20",,,,
"0m","赤羽橋","Akabanebashi","21.3",,,,
"0n","麻布十番","Azabu-juban","22.1",,,,
"0o","六本木","Roppongi","23.2",,,,
"0p","青山一丁目","Aoyama-itchome","24.5",,,,
"0q","国立競技場","Kokuritsu-kyogijo","25.7",,,,
"0r","代々木","Yoyogi","27.2",,,,
"0s","新宿","Shinjuku","27.8",,,,
"0t","都庁前","Tochomae","28.6",,,,
"0u","西新宿五丁目","Nishi-shinjuku-gochome","29.4",,,,
"0v","中野坂上","Nakano-sakaue","30.6",,,,
"0w","東中野","Higashi-nakano","31.6",,,,
"0x","中井","Nakai","32.4",,,,
"0y","落合南長崎","Ochiai-minami-nagasaki","33.7",,,,
"0z","新江古田","Shin-egota","35.3",,,,
"10","練馬","Nerima","36.9",,,,
"11","豊島園","Toshimaen","37.8",,,,
"12","練馬春日町","Nerima-kasugacho","39.3",,,,
"13","光が丘","Hikarigaoka","40.7",,,,
