"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","成都","Chengdu","0","","","zh592484",""
"02","安靖","Anjing","8","","","zh5508922",""
"03","犀浦东","Xipu East","12","","","zh4049955",""
"04","犀浦","Xipu","15","","","zh1789340",""
"05","红光镇","Hongguangzhen","18","","","zh2818694",""
"06","郫县东","Pixian East","21","","","zh5508923",""
"07","郫县","Pixian","24","","","zh4049962",""
"08","郫县西","Pixian West","27","","","zh2826863",""
"09","安德","Ande","36","","","zh5508924",""
"0a","聚源","Juyuan","49","","","zh4139888",""
"0b","都江堰","Dujiangyan","57","","","zh2827378",""
"0c","青城山","Qingchengshan","65","","","zh2827429",""
