"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","太原北","Taiyuan North","0","","","",""
"02","汾河","Fenhe","3","","","",""
"03","西张","Xizhang","12","","","",""
"04","古东","Gudong","40","","","",""
"05","古交","Gujiao","47","","","",""
"06","镇城底","Zhenchengdi","57","","","",""
"07","娄烦","Loufan","81","","","",""
"08","静游","Jingyou","82","","","",""
"09","社科","Sheke","101","","","",""
"0a","岚县","Lanxian","113","","","",""
"0b","敦厚","Dunhou","133","","","",""
"0c","黑茶山","Heichashan","152","","","",""
"0d","白文东","Baiwen East","166","","","",""
"0e","白文","Baiwen","171","","","",""
