"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","广州南","Guangzhou South","0","","","",""
"02","碧江","Bijiang","5","","","",""
"03","北滘","Beijiao","11","","","",""
"04","顺德","Shunde","15","","","",""
"05","顺德学院","Shunde College","23","","","",""
"06","容桂","Ronggui","32","","","",""
"07","南头","Nantou","37","","","",""
"08","小榄","Xiaolan","45","","","",""
"09","东升","Dongsheng","52","","","",""
"0a","中山北","Zhongshan North","64","","","",""
"0b","中山","Zhongshan","70","","","",""
"0c","南朗","Nanlang","83","","","",""
"0d","翠亨","Cuiheng","88","","","",""
"0e","珠海北","Zhuhai North","93","","","",""
"0f","唐家湾","Tangjiawan","97","","","",""
"0g","明珠","Mingzhu","109","","","",""
"0h","前山","Qianshan","113","","","",""
"0i","珠海","Zhuhai","116","","","",""
