"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","蘇澳新","Su'aoxin","0.0","","","zh169909",""
"02","永樂","Yongle","5.2","","","zh169893",""
"03","東澳","Dong'ao","11.0","","","zh169895",""
"04","南澳","Nan'ao","19.0","","","zh169896",""
"05","武塔","Wuta","22.7","","","zh169898",""
"06","漢本","Hanben","35.6","","","zh169899",""
"07","和平","Heping","39.8","","","zh285660",""
"08","和仁","Heren","47.5","","","zh169901",""
"09","崇德","Chongde","57.6","","","zh169902",""
"0a","新城","Xincheng","62.9","","","zh611825",""
"0b","景美","Jingmei","68.2","","","zh198725",""
"0c","北埔","Beipu","74.7","","","zh169906",""
"0d","花蓮","Hualien","79.2","","","zh169910",""
