"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","富士","Fuji","0","","","ja63493",""
"02","柚木","Yunoki","1.5","","","ja63491",""
"03","竪堀","Tatebori","2.8","","","ja161023",""
"04","入山瀬","Iriyamase","5.6","","","ja167986",""
"05","富士根","Fujine","8","","","ja212805",""
"06","源道寺","Gendoji","9.3","","","ja212807",""
"07","富士宮","Fujinomiya","10.7","","","ja39435",""
"08","西富士宮","Nishi-Fujinomiya","11.9","","","ja212813",""
"09","沼久保","Numakubo","16.9","","","ja212816",""
"0a","芝川","Shibakawa","19.2","","","ja110460",""
"0b","稲子","Inako","24","","","ja53626",""
"0c","十島","Toshima","26.3","","","ja107762",""
"0d","井出","Ide","29.4","","","ja212822",""
"0e","寄畑","Yorihata","31.9","","","ja157858",""
"0f","内船","Utsubuna","34.1","","","ja22856",""
"0g","甲斐大島","Kai-Oshima","39.8","","","ja212590",""
"0h","身延","Minobu","43.5","","","ja27353",""
"0i","塩之沢","Shionosawa","45.7","","","ja212164",""
"0j","波高島","Hadakajima","50.2","","","ja212140",""
"0k","下部温泉","Shimobe-onsen","51.7","","","ja212120",""
"0l","甲斐常葉","Kai-Tokiwa","54.1","","","ja211723",""
"0m","市ノ瀬","Ichinose","56.1","","","ja211713",""
"0n","久那土","Kunado","58.8","","","ja207311",""
"0o","甲斐岩間","Kai-Iwama","60.3","","","ja207025",""
"0p","落居","Ochii","61.8","","","ja206401",""
"0q","鰍沢口","Kajikazawaguchi","66.8","","","ja206393",""
"0r","市川大門","Ichikawa-Daimon","69.8","","","ja185685",""
"0s","市川本町","Ichikawa-Hommachi","70.7","","","ja185670",""
"0t","芦川","Ashigawa","71.7","","","ja210305",""
"0u","甲斐上野","Kai-Ueno","72.8","","","ja206347",""
"0v","東花輪","Higashi-Hanawa","76.3","","","ja97545",""
"0w","小井川","Koikawa","77.5","","","ja206122",""
"0x","常永","Joei","78.9","","","ja206093",""
"0y","国母","Kokubo","81.2","","","ja206073",""
"0z","甲斐住吉","Kai-Sumiyoshi","83.1","","","ja205963",""
"10","南甲府","Minami-Kofu","84","","","ja87706",""
"11","善光寺","Zenkoji","86.3","","","ja198531",""
"12","金手","Kanente","87.2","","","ja163734",""
"13","甲府","Kofu","88.4","","","ja31182",""
