"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","川内","Sendai","0","","","ja62515",""
"02","隈之城","Kumanojo","2.6","","","ja67144",""
"03","木場茶屋","Kobanchaya","5.7","","","ja67169",""
"04","串木野","Kushikino","12","","","ja210673",""
"05","神村学園前","Kamimuragakuenmae","14.2","","","ja1960106",""
"06","市来","Ichiki","16.6","","","ja210674",""
"07","湯之元","Yunomoto","20.4","","","ja210677",""
"08","東市来","Higashi-Ichiki","22.9","","","ja97025",""
"09","伊集院","Ijuin","28.8","","","ja210669",""
"0a","薩摩松元","Satsuma-Matsumoto","34.1","","","ja210666",""
"0b","上伊集院","Kami-Ijuin","36.5","","","ja135077",""
"0c","広木","Hiroki","41.5","","","ja1538913",""
"0d","鹿児島中央","Kagoshima-Chuo","46.1","","","ja50895",""
"0e","鹿児島","Kagoshima","49.3","","","ja67530",""
