"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","대구 도시철도 1호선","Daegu Metro Line 1",,,,,
"02","대구 도시철도 2호선","Daegu Metro Line 2",,,,,
"03","대구 도시철도 3호선","Daegu Metro Line 3",,,,,
