"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","交野線","Katano Line",,,,,
"02","京阪本線","Keihan Main Line",,,,,
"03","中之島線","Nakanoshima Line",,,,,
"04","宇治線","Uji Line",,,,,
"05","鴨東線","Oto Line",,,,,
"06","鋼索線","Cable Line",,,,,
"07","京津線","Keishin Line",,,,,
"08","石山坂本線","Ishiyama Sakamoto Line",,,,,
