"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","大曽根","Ōzone","0",,,,
"02","ナゴヤドーム前矢田","Nagoya Dome-mae Yada","0.8",,,,
"03","砂田橋","Sunadabashi","1.7",,,,
"04","茶屋ヶ坂","Chayagasaka","2.6",,,,
"05","自由ヶ丘","Jiyūgaoka","3.8",,,,
"06","本山","Motoyama","5.2",,,,
"07","名古屋大学","Nagoya Daigaku","6.2",,,,
"08","八事日赤","Yagoto Nisseki","7.3",,,,
"09","八事","Yagoto","8.3",,,,
"0a","総合リハビリセンター","Sōgō Rihabiri Center","9.6",,,,
"0b","瑞穂運動場東","Mizuho Undōjō Higashi","10.6",,,,
"0c","新瑞橋","Aratama-bashi","11.8",,,,
"0d","妙音通","Myōon-dōri","12.5",,,,
"0e","堀田","Horita","13.3",,,,
"0f","伝馬町","Temma-chō","14.5",,,,
"0g","神宮西","Jingū-Nishi","15.5",,,,
"0h","西高蔵","Nishi Takakura","16.4",,,,
"0i","金山","Kanayama","17.5",,,,
