"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","新津","Niitsu",,,,,
"02","京ヶ瀬","Kyogase",,,,,
"03","水原","Suibara",,,,,
"04","神山","Kamiyama",,,,,
"05","月岡","Tsukioka",,,,,
"06","中浦","Nakaura",,,,,
"07","新発田","Shibata",,,,,
"08","加治","Kaji",,,,,
"09","金塚","Kanazuka",,,,,
"0a","中条","Nakajo",,,,,
"0b","平木田","Hirakida",,,,,
"0c","坂町","Sakamachi",,,,,
"0d","平林","Hirabayashi",,,,,
"0e","岩船町","Iwafunemachi",,,,,
"0f","村上","Murakami",,,,,
"0g","間島","Majima",,,,,
"0h","越後早川","Echigo-Hayakawa",,,,,
"0i","桑川","Kuwagawa",,,,,
"0j","今川","Imagawa",,,,,
"0k","越後寒川","Echigo-Kangawa",,,,,
"0l","勝木","Gatsugi",,,,,
"0m","府屋","Fuya",,,,,
"0n","鼠ヶ関","Nezugaseki",,,,,
"0o","小岩川","Koiwagawa",,,,,
"0p","あつみ温泉","Atsumi Onsen",,,,,
"0q","五十川","Iragawa",,,,,
"0r","小波渡","Kobato",,,,,
"0s","三瀬","Sanze",,,,,
"0t","羽前水沢","Uzen-Mizusawa",,,,,
"0u","羽前大山","Uzen-Oyama",,,,,
"0v","鶴岡","Tsuruoka",,,,,
"0w","藤島","Fujishima",,,,,
"0x","西袋","Nishibukuro",,,,,
"0y","余目","Amarume",,,,,
"0z","北余目","Kita-Amarume",,,,,
"10","砂越","Sagoshi",,,,,
"11","東酒田","Higashi-Sakata",,,,,
"12","酒田","Sakata",,,,,
"13","本楯","Mototate",,,,,
"14","南鳥海","Minamichokai",,,,,
"15","遊佐","Yuza",,,,,
"16","吹浦","Fukura",,,,,
"17","女鹿","Mega",,,,,
"18","小砂川","Kosagawa",,,,,
"19","上浜","Kamihama",,,,,
"1a","象潟","Kisakata",,,,,
"1b","金浦","Konoura",,,,,
"1c","仁賀保","Nikaho",,,,,
"1d","西目","Nishime",,,,,
"1e","羽後本荘","Ugo-Honjo",,,,,
"1f","羽後岩谷","Ugo-Iwaya",,,,,
"1g","折渡","Oriwatari",,,,,
"1h","羽後亀田","Ugo-Kameda",,,,,
"1i","岩城みなと","Iwaki-Minato",,,,,
"1j","道川","Michikawa",,,,,
"1k","下浜","Shimohama",,,,,
"1l","桂根","Katsurane",,,,,
"1m","新屋","Araya",,,,,
"1n","羽後牛島","Ugo-Ushijima",,,,,
"1o","秋田","Akita",,,,,
