"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","南仓","Nancang",,,,,
"02","天津北","Tianjin North",,,,,
"03","天津","Tianjin ",,,,,
"04","张贵庄","Zhangguizhuang",,,,,
"05","军粮城","Junliangcheng",,,,,
"06","塘沽","Tanggu",,,,,
"07","北塘","Beitang",,,,,
"08","茶淀","Chadian",,,,,
"09","汉沽","Hangu",,,,,
"0a","芦台","Lutai",,,,,
"0b","田庄","Tianzhuang",,,,,
"0c","七道桥","Qidaoqiao",,,,,
"0d","丰南","Fengnan",,,,,
"0e","唐山","Tangshan",,,,,
"0f","杨家口","Yangjiakou",,,,,
"0g","唐山东","Tangshan East",,,,,
"0h","狼窝铺","Langwopu",,,,,
"0i","沙子河","Shazihe",,,,,
"0j","马铺营","Mapuying",,,,,
"0k","迁安","Qian'an",,,,,
"0l","包官营","Baoguanying",,,,,
"0m","卢龙","Lulong",,,,,
"0n","双望","Shuangwang",,,,,
"0o","曹东庄","Caodongzhuang",,,,,
"0p","抚宁","Funing",,,,,
"0q","榆关","Yuguan",,,,,
"0r","义卜寨","Yibuzhai",,,,,
"0s","秦皇岛","Qinhuangdao",,,,,
"0t","龙家营","Longjiaying",,,,,
"0u","山海关","Shanhaiguan",,,,,
