"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","池谷","Ikenotani",,,,,
"02","阿波大谷","Awa-Otani",,,,,
"03","立道","Tatsumichi",,,,,
"04","教会前","Kyokaimae",,,,,
"05","金比羅前","Konpiramae",,,,,
"06","撫養","Muya",,,,,
"07","鳴門","Naruto",,,,,
