"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","介休","Jiexiu",,,,,
"02","万安","Wan'an",,,,,
"03","孝南","Xiaonan",,,,,
"04","孝西","Xiaoxi",,,,,
"05","白壁关","Baibiguan",,,,,
"06","兑镇","Duizhen",,,,,
"07","阳泉曲","Yangquanqu",,,,,
