"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","大正","Taishō","0",,,,
"02","ドーム前千代崎","Dome-mae Chiyozaki","0.6",,,,
"03","西長堀","Nishi-Nagahori","1.6",,,,
"04","西大橋","Nishiōhashi","2.2",,,,
"05","心斎橋","Shinsaibashi","2.7",,,,
"06","長堀橋","Nagahoribashi","3.4",,,,
"07","松屋町","Matsuyamachi","4",,,,
"08","谷町六丁目","Tanimachi Rokuchōme","4.4",,,,
"09","玉造","Tamatsukuri","5.7",,,,
"0a","森ノ宮","Morinomiya","6.7",,,,
"0b","大阪ビジネスパーク","Osaka Business Park","7.8",,,,
"0c","京橋","Kyōbashi","8.5",,,,
"0d","蒲生四丁目","Gamō-yonchōme","10.2",,,,
"0e","今福鶴見","Imafuku-Tsurumi","11.4",,,,
"0f","横堤","Yokozutsumi","12.5",,,,
"0g","鶴見緑地","Tsurumi-ryokuchi","13.7",,,,
"0h","門真南","Kadoma-minami","15",,,,
