"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","渭沱","Weituo",,,,,
"02","合川","Hechuan",,,,,
"03","石子山","Shizishan",,,,,
"04","井口","Jingkou",,,,,
