"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","小牛田","Kogota","0","","","ja59871",""
"02","上涌谷","Kami-Wakuya","3.5","","","ja69221",""
"03","涌谷","Wakuya","6.2","","","ja69222",""
"04","前谷地","Maeyachi","12.8","","","ja69225",""
"05","佳景山","Kakeyama","17.1","","","ja69226",""
"06","鹿又","Kanomata","21.2","","","ja69231",""
"07","曽波神","Sobanokami","23.7","","","ja69232",""
"08","石巻","Ishinomaki","27.9","","","ja64487",""
"09","陸前稲井","Rikuzen-Inai","30.9","","","ja69238",""
"0a","渡波","Watanoha","35.9","","","ja69242",""
"0b","万石浦","Mangoku-Ura","37","","","ja69245",""
"0c","沢田","Sawada","38.3","","","ja69246",""
"0d","浦宿","Urashuku","42.4","","","ja69247",""
"0e","女川","Onagawa","44.9","","","ja69248",""
