"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","東京","Tokyo",,,,,
"02","上野","Ueno",,,,,
"03","大宮","Omiya",,,,,
"04","小山","Oyama",,,,,
"05","宇都宮","Utsunomiya",,,,,
"06","那須塩原","Nasushiobara",,,,,
"07","新白河","Shin-Shirakawa",,,,,
"08","郡山","Koriyama",,,,,
"09","福島","Fukushima",,,,,
"0a","白石蔵王","Shiroishi-Zao",,,,,
"0b","仙台","Sendai",,,,,
"0c","古川","Furukawa",,,,,
"0d","くりこま高原","Kurikoma-Kogen",,,,,
"0e","一ノ関","Ichinoseki",,,,,
"0f","水沢江刺","Mizusawa-Esashi",,,,,
"0g","北上","Kitakami",,,,,
"0h","新花巻","Shin-Hanamaki",,,,,
"0i","盛岡","Morioka",,,,,
"0j","いわて沼宮内","Iwate-Numakunai",,,,,
"0k","二戸","Ninohe",,,,,
"0l","八戸","Hachinohe",,,,,
"0m","七戸十和田","Shichinohe-Towada",,,,,
"0n","新青森","Shin-Aomori",,,,,
