"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","尺土","Shakudo","0",,,,
"02","近鉄新庄","Kintetsu Shinjo","2.4",,,,
"03","忍海","Oshimi","3.9",,,,
"04","近鉄御所","Kintetsu Gose","5.2",,,,
