"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","天神大牟田線","Tenjin Omuta Line",,,,,
"02","太宰府線","Dazaifu Line",,,,,
"03","貝塚線","Kaizuka Line",,,,,
"04","甘木線","Amagi Line",,,,,
