"id","endonym","exonym","distance","longitude","latitude","wikipedia","image"
"01","西門","Ximen",,,,,
"02","小南門","Xiaonanmen",,,,,
"03","中正紀念堂","Chiang Kai-Shek Memorial Hall",,,,,
