"id","endonym","exonym","distance","latitude","longitude","wikipedia","image"
"01","Grenze (Österreich)","Border (Austria)","0","","","",""
"02","Schaanwald","Schaanwald","0","","","de6018213",""
"03","Nendeln","Nendeln","0","","","de8279815",""
"04","Forst Hilti","Forst Hilti","0","","","en45553240",""
"05","Schaan-Vaduz","Schaan-Vaduz","0","","","de6019256",""
"06","Grenze (Schweiz)","Border (Switzerland)","0","","","",""
